Year,Nationality code,Sex,Age group,Immigrant count,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,Public sector corrupt exchanges,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2010,UKR,Females,45 - 54,475,0.267,Europe,Rest of Europe,0.68,0.32,0.25,0,0,0,0,44965,6,4.35,40560000,0,0,0
2010,VEN,Males,All,2662,0.157,America,South America,0.56,0.11,0.12,0,0,13,0,25178,3,45.55,40560000,1,0,0
2010,UKR,Females,65+,61,0.267,Europe,Rest of Europe,0.68,0.32,0.25,0,0,0,0,44965,6,4.35,40560000,0,0,0
2010,UKR,Both,All,4925,0.267,Europe,Rest of Europe,0.68,0.32,0.25,0,0,0,0,83313,6,4.35,40560000,0,0,0
2010,UKR,Females,55 - 64,226,0.267,Europe,Rest of Europe,0.68,0.32,0.25,0,0,0,0,44965,6,4.35,40560000,0,0,0
2010,MAR,Females,35 - 44,1705,0.232,Africa,Africa,0.43,0.44,0.28,0,0,0,0,299328,2,1.39,40560000,0,0,0
2010,MAR,Females,15 - 24,4377,0.232,Africa,Africa,0.43,0.44,0.28,0,0,0,0,299328,2,1.39,40560000,0,0,0
2010,CHN,Both,55 - 64,235,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,CHN,Both,65+,140,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,CHN,Both,All,10473,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,CHN,Females,0 - 14,1060,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Females,15 - 24,1606,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Females,25 - 34,1286,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Females,35 - 44,889,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Both,45 - 54,619,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,CHN,Females,45 - 54,304,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Females,65+,65,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Females,All,5345,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Males,0 - 14,1274,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Males,15 - 24,1344,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Males,25 - 34,1137,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Males,35 - 44,884,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Males,45 - 54,315,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Females,55 - 64,134,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,73430,0,0.99,40560000,0,0,0
2010,CHN,Males,55 - 64,99,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Both,35 - 44,1774,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,CHN,Both,15 - 24,2950,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,BGR,Females,15 - 24,1061,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,25 - 34,951,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,35 - 44,702,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,45 - 54,519,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,55 - 64,289,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,65+,136,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,BGR,Females,All,4253,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,CHN,Both,25 - 34,2422,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,BGR,Males,0 - 14,625,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,25 - 34,1151,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,35 - 44,766,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,45 - 54,457,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,55 - 64,174,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,65+,54,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,BGR,Males,All,4134,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,CHN,Both,0 - 14,2333,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,158244,0,0.99,40560000,0,0,0
2010,BGR,Males,15 - 24,907,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,91211,7,1.95,40560000,0,0,0
2010,CHN,Males,65+,75,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,CHN,Males,All,5128,0.056,Asia,Asia,0.4,0.56,0.3,0,0,0,0,84814,0,0.99,40560000,0,0,0
2010,COL,Both,0 - 14,3009,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Males,65+,75,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,COL,Males,All,6063,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,CUB,Both,0 - 14,738,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Both,15 - 24,1100,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Both,25 - 34,1248,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Both,35 - 44,1345,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Both,45 - 54,815,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,COL,Males,55 - 64,122,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,CUB,Both,55 - 64,491,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Both,All,6114,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,CUB,Females,0 - 14,337,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Females,15 - 24,643,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Females,25 - 34,679,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Females,35 - 44,687,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Females,45 - 54,448,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Females,55 - 64,304,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,CUB,Both,65+,376,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,54954,1,4.47,40560000,1,0,0
2010,COL,Males,45 - 54,376,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,COL,Males,35 - 44,787,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,COL,Males,25 - 34,1649,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,COL,Both,15 - 24,3304,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,25 - 34,3961,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,35 - 44,1835,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,45 - 54,909,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,55 - 64,379,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,65+,265,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Both,All,13664,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,292641,6,34.49,40560000,1,0,0
2010,COL,Females,0 - 14,1476,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,15 - 24,1786,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,25 - 34,2311,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,35 - 44,1048,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,45 - 54,533,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,55 - 64,257,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,65+,189,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Females,All,7600,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,161810,6,34.49,40560000,1,0,0
2010,COL,Males,0 - 14,1534,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,COL,Males,15 - 24,1518,0.497,America,South America,0.42,0.57,0.4,0,0,397,0,130831,6,34.49,40560000,1,0,0
2010,BGR,Both,All,8386,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,CUB,Females,65+,243,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,BGR,Both,65+,191,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,BGR,Both,45 - 54,977,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,DZA,Males,35 - 44,461,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Males,45 - 54,179,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Males,55 - 64,83,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Males,65+,40,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Males,All,2457,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,ARG,Both,0 - 14,743,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Both,15 - 24,885,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,DZA,Males,25 - 34,897,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,ARG,Both,25 - 34,1795,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Both,45 - 54,455,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Both,55 - 64,396,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Both,65+,413,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Both,All,5416,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Females,0 - 14,367,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Females,15 - 24,452,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Females,25 - 34,912,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Both,35 - 44,729,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,132249,7,5.8,40560000,1,0,0
2010,ARG,Females,35 - 44,352,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,DZA,Males,15 - 24,468,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Females,All,1304,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,MAR,Females,25 - 34,4091,0.232,Africa,Africa,0.43,0.44,0.28,0,0,0,0,299328,2,1.39,40560000,0,0,0
2010,DZA,Both,0 - 14,565,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Both,15 - 24,744,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Both,25 - 34,1319,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Both,35 - 44,633,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Both,45 - 54,266,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Both,55 - 64,158,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Males,0 - 14,328,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,40304,3,0.71,40560000,0,0,0
2010,DZA,Both,65+,75,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,DZA,Females,0 - 14,236,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,15 - 24,276,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,25 - 34,423,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,35 - 44,171,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,45 - 54,86,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,55 - 64,75,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Females,65+,35,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,18439,3,0.71,40560000,0,0,0
2010,DZA,Both,All,3761,0.162,Africa,Africa,0.61,0.39,0.35,0,0,236,0,58743,3,0.71,40560000,0,0,0
2010,ARG,Females,45 - 54,258,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Females,55 - 64,256,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Females,65+,296,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,BRA,Females,45 - 54,402,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Females,55 - 64,181,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Females,65+,72,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Females,All,5403,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Males,0 - 14,839,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Males,15 - 24,914,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Males,25 - 34,987,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Females,35 - 44,791,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Males,35 - 44,332,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Males,55 - 64,57,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Males,65+,27,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Males,All,3288,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BGR,Both,0 - 14,1220,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,BGR,Both,15 - 24,1968,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,BGR,Both,25 - 34,2102,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,BGR,Both,35 - 44,1467,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,BRA,Males,45 - 54,132,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,44282,7,26.63,40560000,0,0,0
2010,BRA,Females,25 - 34,1865,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Females,15 - 24,1233,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,BRA,Females,0 - 14,859,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,73526,7,26.63,40560000,0,0,0
2010,ARG,Females,All,2892,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,66742,7,5.8,40560000,1,0,0
2010,ARG,Males,0 - 14,378,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,15 - 24,433,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,25 - 34,883,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,35 - 44,377,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,45 - 54,198,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,55 - 64,141,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,65+,116,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,ARG,Males,All,2524,0.589,America,South America,0.62,0.37,0.46,0,0,0,0,65507,7,5.8,40560000,1,0,0
2010,BRA,Both,0 - 14,1699,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,15 - 24,2147,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,25 - 34,2852,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,35 - 44,1122,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,45 - 54,535,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,55 - 64,239,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,65+,99,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BRA,Both,All,8691,0.778,America,South America,0.5,0.57,0.49,0,0,0,0,117808,7,26.63,40560000,0,0,0
2010,BGR,Both,55 - 64,462,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,169552,7,1.95,40560000,0,0,0
2010,CUB,Females,All,3340,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,30188,1,4.47,40560000,1,0,0
2010,BGR,Females,0 - 14,594,0.576,Europe,European Union,0.68,0.21,0.44,0,0,0,0,78341,7,1.95,40560000,0,0,0
2010,CUB,Males,15 - 24,457,0.052,America,Central America and Caribbean,0.79,0.65,0.27,0,0,0,0,24766,1,4.47,40560000,1,0,0
2010,HND,Both,0 - 14,638,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,15 - 24,1359,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,25 - 34,1595,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,35 - 44,684,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,45 - 54,303,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,55 - 64,85,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Both,65+,37,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,DEU,Males,All,4095,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,98210,7,0.98,40560000,0,0,0
2010,HND,Both,All,4703,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,27363,3,73.79,40560000,1,0,0
2010,HND,Females,15 - 24,1043,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Females,25 - 34,1297,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Females,35 - 44,591,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Females,45 - 54,269,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Females,55 - 64,75,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Females,65+,31,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,HND,Males,0 - 14,326,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,8475,3,73.79,40560000,1,0,0
2010,HND,Females,0 - 14,313,0.243,America,Central America and Caribbean,0.22,0.26,0.22,0,58,0,0,18888,3,73.79,40560000,1,0,0
2010,DEU,Males,65+,758,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,98210,7,0.98,40560000,0,0,0
2010,DEU,Males,55 - 64,618,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,98210,7,0.98,40560000,0,0,0
2010,DEU,Males,45 - 54,588,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,98210,7,0.98,40560000,0,0,0
2010,DEU,Both,35 - 44,1189,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,195824,7,0.98,40560000,0,0,0
2010,DEU,Both,45 - 54,1069,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,195824,7,0.98,40560000,0,0,0
2010,DEU,Both,55 - 64,1233,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,195824,7,0.98,40560000,0,0,0
2010,DEU,Both,65+,1375,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,195824,7,0.98,40560000,0,0,0
2010,DEU,Both,All,8319,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,195824,7,0.98,40560000,0,0,0
2010,DEU,Females,0 - 14,322,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,15 - 24,701,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,25 - 34,958,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,35 - 44,531,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,45 - 54,481,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,55 - 64,615,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,65+,616,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Females,All,4224,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,97614,7,0.98,40560000,0,0,0
2010,DEU,Males,0 - 14,367,0.865,Europe,European Union,0.88,0.84,0.81,0,0,0,0,98210,7,0.98,40560000,0,0,0
